instrument,rate,param_beta,param_alpha,param_delta,param_eps,param_eta,param_sep,param_gamma,param_sigma,param_tau_w,param_tau_c,param_rr,param_pop_savers,param_match_eff,param_vac_cost,param_z_i,param_omega,param_home_prod,y_f,y_i,y_tot,k,inv,r,l_f,l_i,u,v,theta,p_find,p_fill,w_f,w_i,s_w,p,pidx,cf_sav,ci_sav,cf_spd,ci_spd,inc_sav,inc_spd,gov_rev,gov_exp,lump_tax,unemployment,informal_share,informal_output_share,wage_gap,replacement_rate,real_c_sav,real_c_spd,inequality_ratio,walras_gap
tau_c,0.21538461538461537,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.21538461538461537,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.0676912525692925,0.36565743808788964,3.4342932234044508,30.502721855200154,0.7625680463800039,0.04022842639593892,0.6634278267334435,0.2510609579266746,0.08551121533988201,0.08551121533988217,1.0000000000000018,0.5430860465116285,0.5430860465116275,2.5553692388479634,1.4602109936274075,1.6306704068203608,1.002583108256208,1.1895604780203002,1.6565957707912435,0.27736181886093164,0.5273622374971231,0.08829561922695804,2.2914792881960837,0.7294716465587814,1.1061296033677404,0.03277690938840578,-1.0733526939793339,0.08551121533988201,0.27453694581939,0.10674742865192564,1.7500000000000002,0.15,1.9263243277967907,0.6132278770498398,3.1412862981117042,0.0
tau_c,0.23076923076923075,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.23076923076923075,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.0501693711919056,0.3709464917199758,3.4230177618890814,30.328497974753557,0.7582124493688391,0.04022842639593911,0.6596384937382348,0.2553387094908525,0.08502279677091265,0.08502279677091219,0.9999999999999947,0.5430860465116265,0.5430860465116296,2.555369238847954,1.4602109936274021,1.6306704068203588,1.0051271518120628,1.2031442634767509,1.6513482001223345,0.28209366541187936,0.5201355889556196,0.08885282630809638,2.315968556456387,0.7294752669521176,1.1332191120053805,0.0325896959203817,-1.1006294160849988,0.08502279677091265,0.2790656516793262,0.10892388431294908,1.7500000000000002,0.15,1.92493005765068,0.6063073972892808,3.1748417820016455,0.0
tau_c,0.24615384615384614,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.24615384615384614,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.032663581078402,0.3762174310395855,3.4117526552222,30.1544340932466,0.7538608523311651,0.04022842639593893,0.6558526406865189,0.2596125325711162,0.08453482674236483,0.08453482674236472,0.9999999999999991,0.5430860465116276,0.5430860465116283,2.555369238847965,1.4602109936274086,1.630670406820365,1.007632934753387,1.2166966505398595,1.645931359631763,0.2868096514329205,0.5130896659663947,0.08940777960666509,2.3400825450993,0.729478884020663,1.1599309530883348,0.032402654380317204,-1.1275282987080175,0.08453482674236483,0.28358537293920044,0.11111270729533829,1.7500000000000002,0.15,1.923308117977463,0.5995569098484708,3.2078824985330434,4.440892098500626e-16
tau_c,0.2615384615384615,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.2615384615384615,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.0151767612225555,0.3814696791571071,3.4004997560577777,29.980558837140475,0.7495139709285118,0.04022842639593897,0.6520708901978656,0.26388172429657936,0.08404738550555509,0.08404738550555493,0.9999999999999982,0.5430860465116275,0.5430860465116285,2.5553692388479625,1.460210993627407,1.630670406820363,1.010101237106521,1.2302177485718002,1.6403539492812773,0.2915091422609272,0.5062178181877631,0.08996053689617993,2.3638233427804654,0.7294824971695455,1.1862667880306865,0.032215815528973735,-1.1540509725017127,0.08404738550555509,0.28809538847402866,0.11331363695844786,1.7500000000000002,0.15,1.9214674357646886,0.5929702266256729,3.240411321659262,-4.440892098500626e-16
tau_c,0.2769230769230769,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.2769230769230769,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.9977117127073836,0.38670268070756864,3.3892608669136615,29.80690005821354,0.7451725014553385,0.04022842639593901,0.6482938480426265,0.2681456008173208,0.08356055114005267,0.08356055114005245,0.9999999999999976,0.5430860465116274,0.5430860465116287,2.5553692388479594,1.4602109936274053,1.6306704068203606,1.012532815882841,1.2437076654066788,1.6346242918571627,0.29619152697308526,0.4995137169870795,0.09051115373448337,2.387193121218151,0.7294861058200058,1.2122283728710745,0.03202920929467085,-1.180199163576403,0.08356055114005267,0.29259500030350566,0.11552641404166428,1.7500000000000002,0.15,1.9194165860813963,0.5865414567349088,3.272431239159433,-4.440892098500626e-16
tau_c,0.29230769230769227,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.29230769230769227,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.9802711596630562,0.39191590140595184,3.3780377407879594,29.633484843085018,0.7408371210771254,0.04022842639593909,0.6445221033491102,0.2724034970705061,0.08307439958038365,0.08307439958038329,0.9999999999999954,0.5430860465116267,0.5430860465116292,2.5553692388479554,1.4602109936274028,1.6306704068203597,1.014928406063552,1.2571665074126483,1.62875035284789,0.300856217845675,0.4929713362450634,0.09105968356027692,2.4101941314666164,0.7294897094091807,1.2378175544039023,0.0318428647835214,-1.205974689620381,0.08307439958038365,0.29708353321779324,0.1177507806742621,1.7500000000000004,0.15,1.917163810247374,0.5802649888522168,3.303945347520599,-8.881784197001252e-16
tau_c,0.30769230769230765,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.30769230769230765,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.9628577502415245,0.3971088276075128,3.3668320817862365,29.460339522906395,0.7365084880726599,0.0402284263959389,0.6407562288143513,0.27665476654245125,0.08258900464319742,0.08258900464319749,1.0000000000000007,0.5430860465116283,0.5430860465116278,2.5553692388479643,1.4602109936274081,1.6306704068203624,1.0172887215289608,1.2705943795513235,1.6227397589764547,0.3055026498229074,0.48658493451731194,0.09160617778460534,2.432828700262034,0.7294933073899098,1.2630362663806245,0.03165681028984476,-1.2313794560907796,0.08258900464319742,0.30156033440045454,0.11998648038615188,1.75,0.15,1.9147170327647147,0.5741354748062957,3.3349568469196407,8.881784197001252e-16
tau_c,0.32307692307692304,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.32307692307692304,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.945474057606432,0.4022809658730814,3.355645545758496,29.287489683203486,0.732187242080087,0.04022842639593901,0.6369967809182048,0.2808987810269323,0.08210443805486302,0.08210443805486273,0.9999999999999964,0.5430860465116271,0.5430860465116291,2.5553692388479607,1.460210993627406,1.6306704068203635,1.0196144559359337,1.2839913854346092,1.6165998154970656,0.31013027999546455,0.4803490384423669,0.09215068587761682,2.4550992264414133,0.7294968992305149,1.2878865257817649,0.031471073306744236,-1.2564154524750206,0.08210443805486302,0.3060247730489863,0.1222332581194449,1.7500000000000002,0.15,1.9120838771129325,0.5681478143123153,3.3654690363058317,4.440892098500626e-16
tau_c,0.3384615384615384,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.3384615384615384,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.9281225809375044,0.4074318425392759,3.3444797409455647,29.114960173864457,0.7278740043466113,0.04022842639593901,0.6332443001405385,0.28513493037999993,0.08162076947946163,0.08162076947946138,0.9999999999999972,0.5430860465116273,0.5430860465116288,2.5553692388479594,1.4602109936274053,1.630670406820361,1.021906283547105,1.2973576273790821,1.6103375223559164,0.31473858708838426,0.47425842729596995,0.09269325545089158,2.477008177435199,0.7295004844146167,1.3123704291604703,0.031285680536837474,-1.2810847486236325,0.08162076947946163,0.3104762399933469,0.12449086024074602,1.7500000000000002,0.15,1.9092716804997272,0.5622971407570566,3.3954853085846257,0.0
tau_c,0.3538461538461538,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.3538461538461538,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.9108057464478274,0.41256100329363754,3.3333362286336814,28.942775119254126,0.7235693779813531,0.04022842639593906,0.6294993111812467,0.2893626222716063,0.08113806654714693,0.08113806654714643,0.9999999999999937,0.5430860465116263,0.5430860465116298,2.5553692388479576,1.460210993627404,1.6306704068203624,1.0241648600149447,1.3106932064580092,1.6039595893063223,0.31932707095802,0.46830811860016136,0.09323393233561757,2.4985580858337237,0.7295040624409076,1.3364901490579955,0.031100657903126674,-1.3053894911548687,0.08113806654714693,0.3149141473129201,0.12675903455411297,1.7500000000000004,0.15,1.906287507650838,0.5565788079517896,3.4250091459033043,4.440892098500626e-16
tau_c,0.3692307692307692,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.3692307692307692,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.893525908413217,0.4176680127546481,3.322216523816912,28.77095792844939,0.7192739482112348,0.04022842639593909,0.6257623231828604,0.2935812819343033,0.08065639488283642,0.08065639488283599,0.9999999999999948,0.5430860465116266,0.5430860465116295,2.5553692388479554,1.4602109936274028,1.6306704068203595,1.0263908231237293,1.3239982225511375,1.5974724500606212,0.3238952520977839,0.46249335470420744,0.09377276065686421,2.519751546027978,0.7295076328229441,1.360247930491716,0.030916030559996074,-1.3293318999317199,0.08065639488283642,0.3193379279522899,0.12903753031460172,1.7500000000000004,0.15,1.903138163715062,0.5509883777768954,3.4540441150388026,4.440892098500626e-16
tau_c,0.3846153846153846,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.3846153846153846,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.876285350212404,0.4227524540566309,3.3111220958665326,28.59953130558219,0.7149882826395548,0.04022842639593883,0.6220338299554974,0.2977903519092957,0.0801758181352069,0.08017581813520694,1.0000000000000004,0.5430860465116282,0.543086046511628,2.5553692388479674,1.4602109936274095,1.6306704068203646,1.0285847934921248,1.3372727743923387,1.5908822755536411,0.32844267115243947,0.45680959026165696,0.09430978290419147,2.540591210924837,0.7295111950889352,1.3836460875159948,0.0307318229043265,-1.3529142646116685,0.0801758181352069,0.3237470353362253,0.13132609824233327,1.7500000000000007,0.15,1.899830206353592,0.5455216086489367,3.4825938628880286,-4.440892098500626e-16
tau_c,0.39999999999999997,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.39999999999999997,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.859086285376826,0.4278139284395494,3.3000543692065287,28.428517260276777,0.7107129315069195,0.04022842639593915,0.6183143102039094,0.30198929179013106,0.0796963980059596,0.07969639800595911,0.9999999999999936,0.5430860465116262,0.5430860465116297,2.5553692388479536,1.4602109936274017,1.6306704068203597,1.030747375238887,1.350516959615208,1.584194986385943,0.33296888844073436,0.45125248053450145,0.09484503999881505,2.5610797887368166,0.7295147487815077,1.4066869998561382,0.03054805858671188,-1.3761389412694263,0.0796963980059596,0.3281409429842551,0.13362449053702402,1.7500000000000004,0.15,1.8963699570766772,0.5401744447469675,3.510662112060834,4.440892098500626e-16
tau_c,0.41538461538461535,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.41538461538461535,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.8419308586493717,0.43285205484366757,3.2890147239949954,28.257937118179377,0.7064484279544846,0.040228426395938884,0.6146042277564155,0.3061775779642587,0.07921819427932571,0.07921819427932578,1.0000000000000009,0.5430860465116284,0.543086046511628,2.5553692388479643,1.4602109936274081,1.6306704068203624,1.0328791566141369,1.3637308747967154,1.5774162645091943,0.3374734834861437,0.44581787046147664,0.09537857135752385,2.5812200398465857,0.7295182934575258,1.4293731096158118,0.030364760522770606,-1.3990083490930412,0.07921819427932571,0.3325191441251608,0.13593246089290045,1.75,0.15,1.8927635118852577,0.5349430059404291,3.538252656575595,0.0
tau_c,0.43076923076923074,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.43076923076923074,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.8248211470501614,0.4378664695091593,3.2780044968098707,28.087811531552557,0.702195288288814,0.04022842639593884,0.610904031795432,0.31035470335278437,0.07874126485178363,0.07874126485178382,1.0000000000000024,0.5430860465116288,0.5430860465116274,2.555369238847966,1.4602109936274092,1.6306704068203624,1.034980710598187,1.3769146154989802,1.5705515642102421,0.34195605455560746,0.4405017844328273,0.09591041495355188,2.6010147737458147,0.7295218286878238,1.451706918057703,0.030181950904534266,-1.4215249671531687,0.07874126485178363,0.3368811513118007,0.13824976451397297,1.75,0.15,1.8890167512698184,0.5298235783657887,3.5653693576574774,4.440892098500626e-16
tau_c,0.4461538461538461,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.4461538461538461,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.8077591609492973,0.4428568255805948,3.267024981339329,27.918160489943872,0.6979540122485969,0.04022842639593897,0.6072141570894397,0.3145201771486049,0.0782656657619554,0.07826566576195512,0.9999999999999963,0.5430860465116271,0.543086046511629,2.5553692388479616,1.4602109936274064,1.630670406820364,1.0370525954701608,1.3900682763092644,1.5636061224461049,0.3464162182060287,0.43530041671896563,0.09644060737456607,2.6204668460486564,0.7295253540570165,1.4736909824578255,0.029999651211908538,-1.443691331245917,0.0782656657619554,0.3412264960365226,0.14057615812957586,1.7500000000000004,0.15,1.8851353496147631,0.5248126056037773,3.592016139638996,-8.881784197001252e-16
tau_c,0.4615384615384615,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.4615384615384615,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.7907468451448234,0.44782279271638836,3.256077429075443,27.749003330903808,0.6937250832725953,0.04022842639593897,0.603535024226114,0.31867352455323034,0.07779145122065578,0.0777914512206553,0.999999999999994,0.5430860465116264,0.5430860465116296,2.5553692388479607,1.4602109936274057,1.6306704068203648,1.039095355348113,1.4031919508782587,1.556584968577187,0.350853608838444,0.4302101225047068,0.09696918387794436,2.6395791555793466,0.7295288691632712,1.4953279130331438,0.02981788222419082,-1.465510030808953,0.07779145122065578,0.3455547283475453,0.14291140001014954,1.7500000000000004,0.15,1.881124784051984,0.519906680412939,3.61819698596273,4.440892098500626e-16
tau_c,0.4769230769230769,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.4769230769230769,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.773786079945145,0.45276405670320286,3.2451630500107114,27.580358750748033,0.6895089687687009,0.04022842639593895,0.5998670398464162,0.3228142865125179,0.07731867364106573,0.07731867364106543,0.9999999999999962,0.5430860465116271,0.5430860465116291,2.5553692388479625,1.4602109936274068,1.6306704068203641,1.0411095207024452,1.416285731956726,1.5494929335422554,0.35526787825970896,0.4252274094848874,0.09749617844349381,2.6583546415337325,0.729532373618075,1.5166203699424676,0.029636664031635625,-1.486983705910832,0.07731867364106573,0.3498654164665941,0.14525524998320513,1.7500000000000004,0.15,1.8769903428039036,0.5151025369790039,3.6439159352857384,4.440892098500626e-16
tau_c,0.4923076923076923,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.4923076923076923,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.7568786822549596,0.4576803190753333,3.23428301333687,27.412244815355315,0.685306120383883,0.04022842639593911,0.596210596879439,0.32694201945155854,0.07684738366900253,0.07684738366900222,0.9999999999999962,0.543086046511627,0.5430860465116292,2.5553692388479576,1.460210993627404,1.6306704068203604,1.043095608844239,1.429349711430584,1.5423346585150925,0.3596586952515828,0.42034892998081563,0.09802162382375047,2.676796280714404,0.7295358670460145,1.5375710603604378,0.02945601604705738,-1.5081150443133804,0.07684738366900253,0.35415814640808324,0.14760746944942316,1.7500000000000004,0.15,1.8727371330528317,0.5103970436429085,3.6691770776851595,4.440892098500626e-16
tau_c,0.5076923076923077,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.5076923076923077,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.7400264066637265,0.4625712967390898,3.2234384481453477,27.24467897099083,0.6811169742747707,0.04022842639593899,0.5925660747777954,0.3310562950089459,0.07637763021325873,0.07637763021325845,0.9999999999999967,0.5430860465116272,0.5430860465116291,2.555369238847961,1.4602109936274061,1.6306704068203628,1.045054124390009,1.4423839803544873,1.5351146030793685,0.3640257451470956,0.4155714735402929,0.09854555159199423,2.6949070848390115,0.7295393490845588,1.5581827356243119,0.02927595701745989,-1.528906778606852,0.07637763021325873,0.3584325216001262,0.14996782139884157,1.7500000000000002,0.15,1.8683700883704337,0.5057871960733116,3.6939845509644376,1.3322676295501878e-15
tau_c,0.523076923076923,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.523076923076923,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.723230946535592,0.4674367216022228,3.2126304441286067,27.077678055142556,0.6769419513785638,0.04022842639593911,0.5889338397533415,0.3351566997706725,0.07590946047598614,0.07590946047598579,0.9999999999999956,0.5430860465116268,0.5430860465116294,2.5553692388479563,1.4602109936274033,1.63067040682036,1.0469855597042326,1.455388628983975,1.5278370529552572,0.3683687294141165,0.4108919599869555,0.09906799218810634,2.7126900979211825,0.7295428193838174,1.5784581884531355,0.029096505035681963,-1.5493616834174535,0.07590946047598614,0.36268816250765534,0.1523360704270981,1.7500000000000004,0.15,1.8638939757382502,0.5012701108521923,3.718342537059525,4.440892098500626e-16
tau_c,0.5384615384615384,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.5384615384615384,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.706493935100185,0.4722763402083806,3.201860052282125,26.911258307368534,0.6727814576842133,0.04022842639593893,0.5853142450130588,0.33924283500384256,0.07544291998309866,0.07544291998309856,0.9999999999999986,0.5430860465116276,0.5430860465116285,2.555369238847965,1.4602109936274086,1.6306704068203643,1.0488903953210351,1.468363746806241,1.5205061273087745,0.37268736524599977,0.40630743288747856,0.09958897496238087,2.730148393723685,0.729546277606337,1.5984002502390378,0.02891767755205181,-1.5694825726869859,0.07544291998309866,0.3669247062578776,0.1547119827516721,1.7500000000000002,0.15,1.8593134021879008,0.49684301944469406,3.742255258544233,-4.440892098500626e-16
tau_c,0.5538461538461538,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.5538461538461538,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.6898169465429866,0.4770899133766607,3.191128285606001,26.74543538013733,0.6686358845034334,0.04022842639593893,0.5817076309948802,0.3433143163904504,0.0749780526146694,0.0749780526146693,0.9999999999999983,0.5430860465116276,0.5430860465116284,2.5553692388479647,1.4602109936274081,1.6306704068203648,1.0507691003461448,1.4813094225695846,1.5131257856720497,0.3769813851592556,0.4018150534075903,0.10010852821740507,2.7472850732829888,0.7295497234268505,1.618011788409975,0.028739491386037562,-1.5892722970239372,0.0749780526146694,0.37114180626834153,0.1570953262281068,1.7500000000000004,0.15,1.8546328210870033,0.4925032625265569,3.765726975233991,-8.881784197001252e-16
tau_c,0.5692307692307692,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.5692307692307692,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.673201497094923,0.48187721584623516,3.180436119806164,26.580224349663215,0.6645056087415806,0.040228426395938884,0.5781143256033104,0.34737077376138975,0.07451490063529984,0.07451490063529963,0.9999999999999973,0.5430860465116274,0.5430860465116287,2.5553692388479656,1.4602109936274086,1.6306704068203652,1.0526221328403644,1.4942257443116072,1.505699834500841,0.3812505365981311,0.397412094530236,0.1006266792481042,2.7641032625048547,0.729553156532076,1.6372957038636269,0.02856196273788869,-1.608733741125738,0.07451490063529984,0.37533913187780404,0.15948587036615433,1.7500000000000004,0.15,1.8498565380951073,0.48824828464468906,3.7887619808870316,4.440892098500626e-16
tau_c,0.5846153846153845,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.5846153846153845,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.656649046119922,0.4866380359261061,3.1697844939941975,26.41563972671932,0.660390993167983,0.04022842639593899,0.5745346444446352,0.35141185083092813,0.07405350472443675,0.0740535047244365,0.9999999999999969,0.5430860465116273,0.543086046511629,2.5553692388479625,1.460210993627407,1.6306704068203637,1.054449940185508,1.5071127993861826,1.4982319333931862,0.3854945815460539,0.3930959356111925,0.10114345438005225,2.7806061098299693,0.7295565766204761,1.6562549284716426,0.028385107200256193,-1.6278698212713862,0.07405350472443675,0.379516367980147,0.16188338634582738,1.7500000000000002,0.15,1.8449887168116783,0.4840756291882135,3.8113646000020545,-4.440892098500626e-16
tau_c,0.6,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.6,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.64016099719996,0.4913721751499841,3.1591743113855886,26.25169546742682,0.6562923866856707,0.04022842639593893,0.570968891061571,0.3554372049318116,0.0735939040066173,0.07359390400661704,0.9999999999999964,0.5430860465116272,0.543086046511629,2.555369238847963,1.4602109936274072,1.6306704068203643,1.0562529594338708,1.5199706744892858,1.490725600991518,0.38971329614384914,0.3888640572494267,0.10165887900613493,2.796796783969098,0.7295599834020426,1.6748924226537687,0.02820893976978595,-1.646683482883983,0.0735939040066173,0.38367321466152193,0.1642876470333142,1.7500000000000002,0.15,1.8400333841367231,0.4799829336491487,3.833539184711358,-4.440892098500626e-16
